payload_size delay num_messages message_id arrival_rank rtt_ms
80000000 constant 1 0 0 38394.7
80000000 constant 1 0 0 37561.6
80000000 constant 1 0 0 38715.6
80000000 constant 1 0 0 38321.6
80000000 constant 1 0 0 38374.7
80000000 constant 1 0 0 37980.7
80000000 constant 1 0 0 38328.7
80000000 constant 1 0 0 38655.2
80000000 constant 1 0 0 37811.6
80000000 constant 1 0 0 38150.1
0 random 10 6 0 20.0427
0 random 10 5 1 14.941
0 random 10 0 2 27.5825
0 random 10 2 3 38.5443
0 random 10 3 4 46.8911
0 random 10 1 5 56.3765
0 random 10 4 6 52.3899
0 random 10 8 7 68.0849
0 random 10 9 8 74.1887
0 random 10 7 9 77.9975
0 random 10 1 0 19.1316
0 random 10 0 1 18.4531
0 random 10 6 2 17.5688
0 random 10 4 3 29.103
0 random 10 7 4 31.3753
0 random 10 3 5 42.1468
0 random 10 8 6 55.135
0 random 10 5 7 50.9379
0 random 10 9 8 59.352
0 random 10 2 9 60.4179
0 random 10 2 0 18.1556
0 random 10 4 1 19.0657
0 random 10 6 2 25.1309
0 random 10 3 3 36.5037
0 random 10 5 4 35.7151
0 random 10 9 5 38.8027
0 random 10 1 6 38.6149
0 random 10 0 7 40.7392
0 random 10 7 8 52.2645
0 random 10 8 9 51.4314
0 random 10 6 0 14.4689
0 random 10 8 1 18.7731
0 random 10 5 2 17.6309
0 random 10 9 3 23.6859
0 random 10 1 4 34.2296
0 random 10 0 5 33.2383
0 random 10 2 6 34.479
0 random 10 4 7 36.4435
0 random 10 3 8 42.8337
0 random 10 7 9 52.1234
0 random 10 1 0 16.5889
0 random 10 0 1 21.3755
0 random 10 2 2 19.1716
0 random 10 4 3 21.7351
0 random 10 6 4 25.3593
0 random 10 7 5 32.7069
0 random 10 3 6 30.0415
0 random 10 8 7 43.1358
0 random 10 9 8 35.8357
0 random 10 5 9 35.0363
0 random 10 2 0 13.8079
0 random 10 7 1 19.5616
0 random 10 3 2 24.5981
0 random 10 5 3 23.306
0 random 10 9 4 29.9735
0 random 10 1 5 32.6091
0 random 10 0 6 36.0022
0 random 10 4 7 41.8766
0 random 10 6 8 42.6858
0 random 10 8 9 49.9005
0 random 10 7 0 15.4666
0 random 10 5 1 16.6834
0 random 10 9 2 26.8393
0 random 10 1 3 23.617
0 random 10 2 4 30.8021
0 random 10 0 5 40.6133
0 random 10 4 6 41.7299
0 random 10 6 7 42.704
0 random 10 3 8 61.5545
0 random 10 8 9 68.2114
0 random 10 1 0 16.0348
0 random 10 0 1 15.7139
0 random 10 2 2 31.4635
0 random 10 4 3 37.51
0 random 10 7 4 30.8902
0 random 10 3 5 42.5715
0 random 10 5 6 39.3388
0 random 10 9 7 50.3457
0 random 10 6 8 48.1739
0 random 10 8 9 59.9917
0 random 10 5 0 15.0194
0 random 10 9 1 22.7821
0 random 10 0 2 25.2511
0 random 10 2 3 28.356
0 random 10 6 4 25.5831
0 random 10 7 5 39.2663
0 random 10 3 6 39.2765
0 random 10 8 7 40.4209
0 random 10 1 8 42.4424
0 random 10 4 9 39.7975
0 random 10 1 0 14.2488
0 random 10 2 1 16.9382
0 random 10 4 2 20.141
0 random 10 6 3 23.5241
0 random 10 3 4 34.3289
0 random 10 5 5 40.1766
0 random 10 9 6 43.6494
0 random 10 0 7 43.4107
0 random 10 7 8 57.5487
0 random 10 8 9 54.8514
0 random 4 1 0 7.88724
0 random 4 3 1 11.0968
0 random 4 0 2 10.6573
0 random 4 2 3 12.9388
0 random 4 0 0 8.57468
0 random 4 2 1 10.822
0 random 4 1 2 8.28132
0 random 4 3 3 13.0666
0 random 4 1 0 9.11885
0 random 4 3 1 13.0837
0 random 4 0 2 10.3823
0 random 4 2 3 10.9295
0 random 4 1 0 9.293
0 random 4 3 1 12.3568
0 random 4 0 2 9.87305
0 random 4 2 3 13.3817
0 random 4 1 0 10.9288
0 random 4 3 1 12.1651
0 random 4 0 2 10.5583
0 random 4 2 3 14.222
0 random 4 0 0 5.02771
0 random 4 2 1 6.34073
0 random 4 1 2 4.68419
0 random 4 3 3 7.84002
0 random 4 1 0 10.7657
0 random 4 3 1 10.778
0 random 4 0 2 10.5184
0 random 4 2 3 12.7619
0 random 4 1 0 9.48008
0 random 4 3 1 12.7865
0 random 4 0 2 11.0259
0 random 4 2 3 11.2879
0 random 4 1 0 11.5917
0 random 4 3 1 12.0275
0 random 4 0 2 11.9007
0 random 4 2 3 11.6669
0 random 4 1 0 10.3999
0 random 4 3 1 11.8695
0 random 4 0 2 10.0469
0 random 4 2 3 14.6826
0 random 1 0 0 6.75522
0 random 1 0 0 6.87781
0 random 1 0 0 6.53734
0 random 1 0 0 6.35396
0 random 1 0 0 6.53852
0 random 1 0 0 6.53431
0 random 1 0 0 6.55752
0 random 1 0 0 6.3945
0 random 1 0 0 6.18376
0 random 1 0 0 6.82038
8000000 random 10 0 0 3058.65
8000000 random 10 1 1 3880.47
8000000 random 10 3 2 4691.75
8000000 random 10 2 3 5837.25
8000000 random 10 4 4 6628.19
8000000 random 10 5 5 7391.73
8000000 random 10 6 6 8245.97
8000000 random 10 7 7 9027.48
8000000 random 10 9 8 9844.16
8000000 random 10 8 9 10979.9
8000000 random 10 0 0 3094.22
8000000 random 10 1 1 4091.06
8000000 random 10 2 2 5028.73
8000000 random 10 3 3 5952.9
8000000 random 10 5 4 6586.92
8000000 random 10 4 5 7626.74
8000000 random 10 6 6 8374.78
8000000 random 10 9 7 9078.32
8000000 random 10 8 8 10117.6
8000000 random 10 7 9 11038.4
8000000 random 10 0 0 2973.49
8000000 random 10 1 1 3798.61
8000000 random 10 2 2 4578.53
8000000 random 10 3 3 5368.79
8000000 random 10 4 4 6258.53
8000000 random 10 6 5 6948.49
8000000 random 10 5 6 7850.87
8000000 random 10 7 7 8536.36
8000000 random 10 8 8 9539.1
8000000 random 10 9 9 10445.7
8000000 random 10 0 0 3432.83
8000000 random 10 1 1 4362.63
8000000 random 10 2 2 5255.96
8000000 random 10 3 3 6015.07
8000000 random 10 5 4 6763.34
8000000 random 10 4 5 7795.47
8000000 random 10 6 6 8499.21
8000000 random 10 8 7 9368.99
8000000 random 10 7 8 10297.9
8000000 random 10 9 9 11035
8000000 random 10 0 0 2833.18
8000000 random 10 1 1 3620.51
8000000 random 10 2 2 4471.18
8000000 random 10 3 3 5231.16
8000000 random 10 4 4 6010.38
8000000 random 10 5 5 6751.69
8000000 random 10 6 6 7668.8
8000000 random 10 7 7 8442.53
8000000 random 10 9 8 9130.46
8000000 random 10 8 9 10287
8000000 random 10 0 0 3114.1
8000000 random 10 1 1 3962.21
8000000 random 10 2 2 4746.15
8000000 random 10 3 3 5560.77
8000000 random 10 4 4 6554.35
8000000 random 10 6 5 7219.39
8000000 random 10 5 6 8224.6
8000000 random 10 8 7 8963.58
8000000 random 10 9 8 9783.89
8000000 random 10 7 9 10941.6
8000000 random 10 0 0 3192.82
8000000 random 10 1 1 4059
8000000 random 10 2 2 4941.33
8000000 random 10 3 3 5901.33
8000000 random 10 4 4 6657.93
8000000 random 10 5 5 7410.45
8000000 random 10 6 6 8160.99
8000000 random 10 7 7 9032.02
8000000 random 10 9 8 9820.38
8000000 random 10 8 9 10814
8000000 random 10 0 0 2857.09
8000000 random 10 1 1 3826.46
8000000 random 10 3 2 4652.85
8000000 random 10 2 3 5717.11
8000000 random 10 4 4 6509.12
8000000 random 10 5 5 7251
8000000 random 10 6 6 8098.64
8000000 random 10 9 7 8836.1
8000000 random 10 7 8 9957.43
8000000 random 10 8 9 10909.7
8000000 random 10 0 0 3025.96
8000000 random 10 1 1 4035.9
8000000 random 10 3 2 4714.5
8000000 random 10 2 3 5664.65
8000000 random 10 4 4 6398.74
8000000 random 10 6 5 7047.31
8000000 random 10 7 6 8069.43
8000000 random 10 5 7 9055.14
8000000 random 10 9 8 9691.57
8000000 random 10 8 9 10705.6
8000000 random 10 0 0 2872.47
8000000 random 10 1 1 3925.97
8000000 random 10 2 2 4735.77
8000000 random 10 3 3 5572.97
8000000 random 10 4 4 6316.94
8000000 random 10 6 5 7040.89
8000000 random 10 5 6 8172.05
8000000 random 10 8 7 8963.97
8000000 random 10 7 8 10051.1
8000000 random 10 9 9 10995.1
8000000 random 4 0 0 2280.96
8000000 random 4 1 1 3064.96
8000000 random 4 3 2 3834.31
8000000 random 4 2 3 4908.59
8000000 random 4 0 0 2144.14
8000000 random 4 1 1 3009
8000000 random 4 3 2 3941.21
8000000 random 4 2 3 5056.08
8000000 random 4 0 0 2060.55
8000000 random 4 1 1 2978.6
8000000 random 4 2 2 3964.47
8000000 random 4 3 3 4854.13
8000000 random 4 0 0 2196.41
8000000 random 4 1 1 3213.46
8000000 random 4 3 2 4025.61
8000000 random 4 2 3 5131.35
8000000 random 4 0 0 2288.87
8000000 random 4 1 1 3133.58
8000000 random 4 2 2 3951.7
8000000 random 4 3 3 4772.19
8000000 random 4 0 0 2396.24
8000000 random 4 1 1 3398.07
8000000 random 4 2 2 4255.02
8000000 random 4 3 3 5094.55
8000000 random 4 0 0 2133.15
8000000 random 4 2 1 2954.33
8000000 random 4 1 2 3944.12
8000000 random 4 3 3 4636.7
8000000 random 4 0 0 2307.66
8000000 random 4 1 1 3216.78
8000000 random 4 3 2 4131.68
8000000 random 4 2 3 5253.42
8000000 random 4 0 0 2092.27
8000000 random 4 1 1 2875.13
8000000 random 4 3 2 3551.7
8000000 random 4 2 3 4491.37
8000000 random 4 0 0 2176.24
8000000 random 4 1 1 3028.88
8000000 random 4 3 2 3815.43
8000000 random 4 2 3 4830.24
8000000 random 1 0 0 1656.27
8000000 random 1 0 0 1917.21
8000000 random 1 0 0 1753.22
8000000 random 1 0 0 1737.69
8000000 random 1 0 0 1853.43
8000000 random 1 0 0 1744.21
8000000 random 1 0 0 2119.9
8000000 random 1 0 0 1907.67
8000000 random 1 0 0 1839.78
8000000 random 1 0 0 1767.14
15000000 random 1 0 0 3547.85
15000000 random 1 0 0 3668.29
15000000 random 1 0 0 3613.41
15000000 random 1 0 0 3306.03
15000000 random 1 0 0 3567.15
15000000 random 1 0 0 3196.95
15000000 random 1 0 0 3739.93
15000000 random 1 0 0 3388.09
15000000 random 1 0 0 3386.31
15000000 random 1 0 0 3254.18
15000000 random 1 0 0 3652.91
15000000 random 1 0 0 3397.68
15000000 random 1 0 0 3298.88
15000000 random 1 0 0 3322.98
15000000 random 1 0 0 3355.55
15000000 random 1 0 0 3375.34
15000000 random 1 0 0 3192
15000000 random 1 0 0 3377.75
15000000 random 1 0 0 3639.47
15000000 random 1 0 0 3677.19
15000000 random 1 0 0 3648.84
15000000 random 1 0 0 3299.31
15000000 random 1 0 0 3100.68
15000000 random 1 0 0 3763.66
15000000 random 1 0 0 3595.19
15000000 random 1 0 0 3343.61
15000000 random 1 0 0 3619.58
15000000 random 1 0 0 3623.35
15000000 random 1 0 0 3488.8
15000000 random 1 0 0 3161.68
20000000 random 1 0 0 4856.52
20000000 random 1 0 0 4921.39
20000000 random 1 0 0 4959.32
20000000 random 1 0 0 4346.94
20000000 random 1 0 0 4706.84
20000000 random 1 0 0 4927.8
20000000 random 1 0 0 4914.23
20000000 random 1 0 0 4927.46
20000000 random 1 0 0 4739.28
20000000 random 1 0 0 4663.01
20000000 random 1 0 0 4232.45
20000000 random 1 0 0 4946.57
20000000 random 1 0 0 4471.43
20000000 random 1 0 0 4983.3
20000000 random 1 0 0 4898.74
20000000 random 1 0 0 4744.48
20000000 random 1 0 0 4350.26
20000000 random 1 0 0 4659.43
20000000 random 1 0 0 4689.94
20000000 random 1 0 0 4693.61
20000000 random 1 0 0 4660.83
20000000 random 1 0 0 4952.43
20000000 random 1 0 0 4919.23
20000000 random 1 0 0 4905.24
20000000 random 1 0 0 4866.34
20000000 random 1 0 0 4894.27
20000000 random 1 0 0 4725.34
20000000 random 1 0 0 4831.08
20000000 random 1 0 0 4244.38
20000000 random 1 0 0 4944.96
40000000 random 1 0 0 11462.3
40000000 random 1 0 0 11215.3
40000000 random 1 0 0 11453.2
40000000 random 1 0 0 11780.2
40000000 random 1 0 0 11300.1
40000000 random 1 0 0 11454.5
40000000 random 1 0 0 11691.6
40000000 random 1 0 0 11386.1
40000000 random 1 0 0 10837.2
40000000 random 1 0 0 11658.8
40000000 random 1 0 0 11112.2
40000000 random 1 0 0 11031.1
40000000 random 1 0 0 11644.7
40000000 random 1 0 0 11356.4
40000000 random 1 0 0 11123.7
40000000 random 1 0 0 11271.2
40000000 random 1 0 0 11444.9
40000000 random 1 0 0 11506.6
40000000 random 1 0 0 10836.9
40000000 random 1 0 0 11740.6
40000000 random 1 0 0 11866.4
40000000 random 1 0 0 11339.5
40000000 random 1 0 0 11921.9
40000000 random 1 0 0 11763.8
40000000 random 1 0 0 11266.3
40000000 random 1 0 0 11750.5
40000000 random 1 0 0 11446.3
40000000 random 1 0 0 11061.5
40000000 random 1 0 0 11525.8
40000000 random 1 0 0 11353.5
80000000 random 1 0 0 37875.5
80000000 random 1 0 0 38640.4
80000000 random 1 0 0 38492.4
80000000 random 1 0 0 37916.7
80000000 random 1 0 0 38347
80000000 random 1 0 0 38119.5
80000000 random 1 0 0 38192.5
80000000 random 1 0 0 38665.2
80000000 random 1 0 0 37380.6
80000000 random 1 0 0 38697.2
80000000 random 1 0 0 38392.5
80000000 random 1 0 0 37912.1
80000000 random 1 0 0 38603
80000000 random 1 0 0 38454.7
80000000 random 1 0 0 38572.8
80000000 random 1 0 0 37964.4
80000000 random 1 0 0 38200.6
80000000 random 1 0 0 37179.5
80000000 random 1 0 0 38439.6
80000000 random 1 0 0 37832.8
80000000 random 1 0 0 38311.9
80000000 random 1 0 0 38805.5
80000000 random 1 0 0 38005.7
80000000 random 1 0 0 38527
80000000 random 1 0 0 38081.7
80000000 random 1 0 0 37550.3
80000000 random 1 0 0 38925.4
80000000 random 1 0 0 38457.9
80000000 random 1 0 0 37814.6
80000000 random 1 0 0 38461.7
0 distributed 10 0 0 32.1104
0 distributed 10 1 1 28.3608
0 distributed 10 2 2 61.7636
0 distributed 10 3 3 38.858
0 distributed 10 4 4 56.1801
0 distributed 10 5 5 20.633
0 distributed 10 6 6 25.5217
0 distributed 10 7 7 70.1593
0 distributed 10 8 8 52.363
0 distributed 10 9 9 46.6957
0 distributed 10 0 0 16.1998
0 distributed 10 1 1 15.3723
0 distributed 10 2 2 19.0382
0 distributed 10 3 3 20.8116
0 distributed 10 4 4 14.7593
0 distributed 10 5 5 13.3246
0 distributed 10 6 6 16.0403
0 distributed 10 7 7 29.3852
0 distributed 10 8 8 31.8136
0 distributed 10 9 9 27.2955
0 distributed 10 0 0 11.2601
0 distributed 10 1 1 23.0879
0 distributed 10 2 2 14.4034
0 distributed 10 3 3 12.0758
0 distributed 10 4 4 19.5113
0 distributed 10 5 5 14.854
0 distributed 10 6 6 17.4474
0 distributed 10 7 7 30.8687
0 distributed 10 8 8 25.4899
0 distributed 10 9 9 28.7714
0 distributed 10 0 0 12.6625
0 distributed 10 1 1 11.9633
0 distributed 10 2 2 17.438
0 distributed 10 3 3 19.2563
0 distributed 10 4 4 16.0503
0 distributed 10 5 5 27.3461
0 distributed 10 6 6 21.5642
0 distributed 10 7 7 18.9822
0 distributed 10 8 8 26.1217
0 distributed 10 9 9 25.809
0 distributed 10 0 0 12.7531
0 distributed 10 1 1 15.9558
0 distributed 10 2 2 26.5029
0 distributed 10 3 3 22.6373
0 distributed 10 4 4 21.0497
0 distributed 10 5 5 18.8487
0 distributed 10 6 6 14.0053
0 distributed 10 7 7 18.3343
0 distributed 10 8 8 29.4979
0 distributed 10 9 9 21.4802
0 distributed 10 0 0 13.9144
0 distributed 10 1 1 12.2661
0 distributed 10 2 2 25.0786
0 distributed 10 3 3 15.1059
0 distributed 10 4 4 17.1639
0 distributed 10 5 5 17.8214
0 distributed 10 6 6 21.8523
0 distributed 10 7 7 23.6523
0 distributed 10 8 8 29.9976
0 distributed 10 9 9 27.7841
0 distributed 10 0 0 12.9327
0 distributed 10 1 1 19.4983
0 distributed 10 2 2 12.7376
0 distributed 10 3 3 14.276
0 distributed 10 4 4 17.5192
0 distributed 10 5 5 20.3583
0 distributed 10 6 6 18.5888
0 distributed 10 7 7 26.4971
0 distributed 10 8 8 30.8274
0 distributed 10 9 9 20.1513
0 distributed 10 0 0 22.1506
0 distributed 10 1 1 16.7597
0 distributed 10 2 2 15.7444
0 distributed 10 3 3 13.5357
0 distributed 10 4 4 19.4566
0 distributed 10 5 5 15.198
0 distributed 10 6 6 14.8978
0 distributed 10 7 7 22.662
0 distributed 10 8 8 29.6653
0 distributed 10 9 9 25.4916
0 distributed 10 0 0 14.7979
0 distributed 10 1 1 22.3817
0 distributed 10 2 2 14.4528
0 distributed 10 3 3 17.7319
0 distributed 10 4 4 19.6329
0 distributed 10 5 5 14.3804
0 distributed 10 6 6 14.4358
0 distributed 10 7 7 22.5814
0 distributed 10 8 8 28.71
0 distributed 10 9 9 26.1917
0 distributed 10 0 0 13.0504
0 distributed 10 1 1 11.4757
0 distributed 10 2 2 21.5698
0 distributed 10 3 3 15.2929
0 distributed 10 4 4 19.8101
0 distributed 10 5 5 17.5693
0 distributed 10 6 6 24.7556
0 distributed 10 7 7 27.8674
0 distributed 10 8 8 20.1509
0 distributed 10 9 9 23.4943
0 distributed 4 0 0 8.96373
0 distributed 4 1 1 9.65858
0 distributed 4 2 2 8.82634
0 distributed 4 3 3 11.5614
0 distributed 4 0 0 7.43386
0 distributed 4 1 1 8.12679
0 distributed 4 2 2 10.2928
0 distributed 4 3 3 10.2804
0 distributed 4 0 0 7.62189
0 distributed 4 1 1 9.36662
0 distributed 4 2 2 8.6955
0 distributed 4 3 3 7.42116
0 distributed 4 0 0 8.92657
0 distributed 4 1 1 8.22481
0 distributed 4 2 2 8.95039
0 distributed 4 3 3 11.1203
0 distributed 4 0 0 8.20874
0 distributed 4 1 1 8.13041
0 distributed 4 2 2 9.83948
0 distributed 4 3 3 11.566
0 distributed 4 0 0 7.15038
0 distributed 4 1 1 9.91463
0 distributed 4 2 2 9.63716
0 distributed 4 3 3 9.42366
0 distributed 4 0 0 8.15198
0 distributed 4 1 1 7.79312
0 distributed 4 2 2 11.5053
0 distributed 4 3 3 6.27657
0 distributed 4 0 0 7.01785
0 distributed 4 1 1 8.19357
0 distributed 4 2 2 9.40698
0 distributed 4 3 3 10.5126
0 distributed 4 0 0 7.73089
0 distributed 4 1 1 9.22742
0 distributed 4 2 2 9.49608
0 distributed 4 3 3 11.57
0 distributed 4 0 0 7.36834
0 distributed 4 1 1 8.429
0 distributed 4 2 2 10.9112
0 distributed 4 3 3 10.5878
0 distributed 1 0 0 6.37448
0 distributed 1 0 0 6.11494
0 distributed 1 0 0 6.35835
0 distributed 1 0 0 6.36987
0 distributed 1 0 0 6.62647
0 distributed 1 0 0 6.5227
0 distributed 1 0 0 6.59859
0 distributed 1 0 0 6.46834
0 distributed 1 0 0 6.35631
0 distributed 1 0 0 6.30661
8000000 distributed 10 0 0 3135.44
8000000 distributed 10 1 1 3246.66
8000000 distributed 10 2 2 3404.57
8000000 distributed 10 3 3 3502.35
8000000 distributed 10 4 4 3513.54
8000000 distributed 10 5 5 3601.09
8000000 distributed 10 6 6 3415.14
8000000 distributed 10 7 7 3618.71
8000000 distributed 10 8 8 3518.51
8000000 distributed 10 9 9 3396.72
8000000 distributed 10 0 0 3061.18
8000000 distributed 10 1 1 3133.16
8000000 distributed 10 2 2 3561.71
8000000 distributed 10 3 3 3517.74
8000000 distributed 10 4 4 3474.69
8000000 distributed 10 5 5 3493.05
8000000 distributed 10 6 6 3314.49
8000000 distributed 10 7 7 3632.76
8000000 distributed 10 8 8 3590.22
8000000 distributed 10 9 9 3422.12
8000000 distributed 10 0 0 3102.17
8000000 distributed 10 1 1 3096.58
8000000 distributed 10 2 2 3509.35
8000000 distributed 10 3 3 3368.79
8000000 distributed 10 4 4 3531.1
8000000 distributed 10 5 5 3560.26
8000000 distributed 10 6 6 3222.84
8000000 distributed 10 7 7 3547.57
8000000 distributed 10 8 8 3522.84
8000000 distributed 10 9 9 3160.74
8000000 distributed 10 0 0 3045.98
8000000 distributed 10 1 1 3485.45
8000000 distributed 10 2 2 3274.59
8000000 distributed 10 3 3 3481.27
8000000 distributed 10 4 4 3537.32
8000000 distributed 10 5 5 3575.97
8000000 distributed 10 6 6 3356.25
8000000 distributed 10 7 7 3555.2
8000000 distributed 10 8 8 3366.11
8000000 distributed 10 9 9 3307.88
8000000 distributed 10 0 0 3092.76
8000000 distributed 10 1 1 3267.88
8000000 distributed 10 2 2 3392.71
8000000 distributed 10 3 3 3406.46
8000000 distributed 10 4 4 3493.73
8000000 distributed 10 5 5 3486.54
8000000 distributed 10 6 6 3390.85
8000000 distributed 10 7 7 3549.42
8000000 distributed 10 8 8 3357.47
8000000 distributed 10 9 9 3308.56
8000000 distributed 10 0 0 2882.87
8000000 distributed 10 1 1 3332.27
8000000 distributed 10 2 2 3301.86
8000000 distributed 10 3 3 3517.28
8000000 distributed 10 4 4 3467.85
8000000 distributed 10 5 5 3290.61
8000000 distributed 10 6 6 3368.88
8000000 distributed 10 7 7 3563.85
8000000 distributed 10 8 8 3436.61
8000000 distributed 10 9 9 3158.76
8000000 distributed 10 0 0 2992.75
8000000 distributed 10 1 1 3313.24
8000000 distributed 10 2 2 3394.14
8000000 distributed 10 3 3 3424.69
8000000 distributed 10 4 4 3472.69
8000000 distributed 10 5 5 3489.06
8000000 distributed 10 6 6 3299.35
8000000 distributed 10 7 7 3645.03
8000000 distributed 10 8 8 3378.19
8000000 distributed 10 9 9 3305.64
8000000 distributed 10 0 0 3127.62
8000000 distributed 10 1 1 3364.65
8000000 distributed 10 2 2 3721.57
8000000 distributed 10 3 3 3630.71
8000000 distributed 10 4 4 3545.46
8000000 distributed 10 5 5 3679.51
8000000 distributed 10 6 6 3386.48
8000000 distributed 10 7 7 3593.93
8000000 distributed 10 8 8 3407.91
8000000 distributed 10 9 9 3305.41
8000000 distributed 10 0 0 3003.89
8000000 distributed 10 1 1 3493.28
8000000 distributed 10 2 2 3444.89
8000000 distributed 10 3 3 3496.6
8000000 distributed 10 4 4 3657.58
8000000 distributed 10 5 5 3418.93
8000000 distributed 10 6 6 3476.06
8000000 distributed 10 7 7 3391.45
8000000 distributed 10 8 8 3503.09
8000000 distributed 10 9 9 3311.58
8000000 distributed 10 0 0 3193.38
8000000 distributed 10 1 1 3357.24
8000000 distributed 10 2 2 3521.64
8000000 distributed 10 3 3 3580.73
8000000 distributed 10 4 4 3536.78
8000000 distributed 10 5 5 3519.34
8000000 distributed 10 6 6 3370.83
8000000 distributed 10 7 7 3508.24
8000000 distributed 10 8 8 3575.88
8000000 distributed 10 9 9 3447.91
8000000 distributed 4 0 0 2194.33
8000000 distributed 4 1 1 2407.15
8000000 distributed 4 2 2 2355.73
8000000 distributed 4 3 3 2090.34
8000000 distributed 4 0 0 2266.6
8000000 distributed 4 1 1 2442.9
8000000 distributed 4 2 2 2218.31
8000000 distributed 4 3 3 2103.57
8000000 distributed 4 0 0 2016.82
8000000 distributed 4 1 1 2379.2
8000000 distributed 4 2 2 2265.38
8000000 distributed 4 3 3 2072.84
8000000 distributed 4 0 0 2108.93
8000000 distributed 4 1 1 2346.12
8000000 distributed 4 2 2 2209.9
8000000 distributed 4 3 3 2237.8
8000000 distributed 4 0 0 2272.58
8000000 distributed 4 1 1 2386.7
8000000 distributed 4 2 2 2357.09
8000000 distributed 4 3 3 2248.75
8000000 distributed 4 0 0 2153.78
8000000 distributed 4 1 1 2153.6
8000000 distributed 4 2 2 2220.78
8000000 distributed 4 3 3 2257.3
8000000 distributed 4 0 0 2220.81
8000000 distributed 4 1 1 2416.61
8000000 distributed 4 2 2 2309.25
8000000 distributed 4 3 3 2364.96
8000000 distributed 4 0 0 2304.7
8000000 distributed 4 1 1 2409.78
8000000 distributed 4 2 2 2301.18
8000000 distributed 4 3 3 2357.58
8000000 distributed 4 0 0 2106.08
8000000 distributed 4 1 1 2307.36
8000000 distributed 4 2 2 2308.32
8000000 distributed 4 3 3 2107.82
8000000 distributed 4 0 0 2324.53
8000000 distributed 4 1 1 2404.28
8000000 distributed 4 2 2 2170.88
8000000 distributed 4 3 3 2360.4
8000000 distributed 1 0 0 1860.53
8000000 distributed 1 0 0 1756.16
8000000 distributed 1 0 0 1752.16
8000000 distributed 1 0 0 1895.59
8000000 distributed 1 0 0 1773.65
8000000 distributed 1 0 0 1898.58
8000000 distributed 1 0 0 1676.73
8000000 distributed 1 0 0 1852.83
8000000 distributed 1 0 0 1697.91
8000000 distributed 1 0 0 1933.74
15000000 distributed 1 0 0 3445.55
15000000 distributed 1 0 0 3388.89
15000000 distributed 1 0 0 3256.51
15000000 distributed 1 0 0 3240.97
15000000 distributed 1 0 0 3661.45
15000000 distributed 1 0 0 3530.76
15000000 distributed 1 0 0 3375.13
15000000 distributed 1 0 0 3664.94
15000000 distributed 1 0 0 3466.95
15000000 distributed 1 0 0 3455.73
15000000 distributed 1 0 0 3289.89
15000000 distributed 1 0 0 3530.59
15000000 distributed 1 0 0 3569.12
15000000 distributed 1 0 0 3328.86
15000000 distributed 1 0 0 3132.4
15000000 distributed 1 0 0 3357.45
15000000 distributed 1 0 0 3370.98
15000000 distributed 1 0 0 3524.01
15000000 distributed 1 0 0 3484.71
15000000 distributed 1 0 0 3469.54
15000000 distributed 1 0 0 2974.95
15000000 distributed 1 0 0 3308.61
15000000 distributed 1 0 0 3221.02
15000000 distributed 1 0 0 3684.23
15000000 distributed 1 0 0 3612.84
15000000 distributed 1 0 0 3511.15
15000000 distributed 1 0 0 3270.35
15000000 distributed 1 0 0 3579.37
15000000 distributed 1 0 0 3219.38
15000000 distributed 1 0 0 3643
20000000 distributed 1 0 0 4390.62
20000000 distributed 1 0 0 4658.07
20000000 distributed 1 0 0 4461.78
20000000 distributed 1 0 0 4330.67
20000000 distributed 1 0 0 4945.37
20000000 distributed 1 0 0 4893.45
20000000 distributed 1 0 0 4577.14
20000000 distributed 1 0 0 4651.61
20000000 distributed 1 0 0 4934.03
20000000 distributed 1 0 0 4500.48
20000000 distributed 1 0 0 4205.78
20000000 distributed 1 0 0 4637.7
20000000 distributed 1 0 0 4269.29
20000000 distributed 1 0 0 4621.95
20000000 distributed 1 0 0 4797.07
20000000 distributed 1 0 0 4929.29
20000000 distributed 1 0 0 4903.05
20000000 distributed 1 0 0 4382.57
20000000 distributed 1 0 0 4926.85
20000000 distributed 1 0 0 4781.5
20000000 distributed 1 0 0 4894.46
20000000 distributed 1 0 0 4953.71
20000000 distributed 1 0 0 4685.01
20000000 distributed 1 0 0 4666.81
20000000 distributed 1 0 0 4427.58
20000000 distributed 1 0 0 4438.07
20000000 distributed 1 0 0 4883.84
20000000 distributed 1 0 0 4806.66
20000000 distributed 1 0 0 4910.91
20000000 distributed 1 0 0 4936.02
40000000 distributed 1 0 0 11641.1
40000000 distributed 1 0 0 11082.2
40000000 distributed 1 0 0 11188.6
40000000 distributed 1 0 0 11373.7
40000000 distributed 1 0 0 11082.2
40000000 distributed 1 0 0 11650.1
40000000 distributed 1 0 0 11698
40000000 distributed 1 0 0 11295.9
40000000 distributed 1 0 0 11348.1
40000000 distributed 1 0 0 11707
40000000 distributed 1 0 0 11446.3
40000000 distributed 1 0 0 11509.9
40000000 distributed 1 0 0 11513.3
40000000 distributed 1 0 0 11410.3
40000000 distributed 1 0 0 11492.4
40000000 distributed 1 0 0 11240.7
40000000 distributed 1 0 0 11441.6
40000000 distributed 1 0 0 11357
40000000 distributed 1 0 0 11654.5
40000000 distributed 1 0 0 11733.5
40000000 distributed 1 0 0 11314.6
40000000 distributed 1 0 0 11646.4
40000000 distributed 1 0 0 11311.6
40000000 distributed 1 0 0 11436.7
